amount,transaction_hour,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,risk_score,merchant_category_encoded,hour_category_Morning,hour_category_Afternoon,hour_category_Evening,amount_category_Medium,amount_category_High,amount_category_Very High,age_group_Adult,age_group_Middle Age,age_group_Senior,is_fraud
40.43,11,1,0,38,5,32,12.6,4,True,False,False,False,False,False,True,False,False,1
215.02,5,0,0,92,0,48,0.4,4,False,False,False,False,True,False,False,True,False,0
394.37,15,1,0,80,1,63,4.5,0,False,True,False,False,False,True,False,False,True,0
119.8,20,0,0,58,4,24,8.1,2,False,False,True,True,False,False,False,False,False,0
317.62,10,0,0,88,1,67,2.1,3,True,False,False,False,False,True,False,False,True,0
310.53,15,0,0,63,4,41,7.85,2,False,True,False,False,False,True,False,True,False,0
381.28,17,0,0,40,4,47,9.0,2,False,True,False,False,False,True,False,True,False,0
41.33,1,0,0,79,3,66,5.55,0,False,False,False,False,False,False,False,False,True,0
297.27,20,1,0,87,2,64,5.65,3,False,False,True,False,True,False,False,False,True,0
268.99,1,0,0,63,4,67,7.85,1,False,False,False,False,True,False,False,False,True,0
45.07,16,0,0,25,2,42,6.75,2,False,True,False,False,False,False,False,True,False,0
92.73,15,1,1,26,3,69,13.2,0,False,True,False,True,False,False,False,False,True,1
80.87,22,0,0,26,1,30,5.2,0,False,False,True,True,False,False,True,False,False,0
82.42,14,0,0,67,2,23,4.65,3,False,True,False,True,False,False,False,False,False,0
79.63,6,0,0,69,4,25,7.55,0,False,False,False,True,False,False,False,False,False,0
203.32,1,0,0,45,2,32,5.75,0,False,False,False,False,True,False,True,False,False,0
163.89,14,0,0,85,0,19,0.75,2,False,True,False,False,True,False,False,False,False,0
119.05,6,0,0,85,1,56,2.25,3,False,False,False,True,False,False,False,False,True,0
25.14,11,0,0,44,1,25,4.3,2,True,False,False,False,False,False,False,False,False,0
281.03,20,0,0,31,4,25,9.45,0,False,False,True,False,True,False,False,False,False,0
41.29,19,0,0,94,6,40,9.3,2,False,False,True,False,False,False,False,True,False,0
1.53,23,0,0,49,1,62,4.05,1,False,False,True,False,False,False,False,False,True,0
239.92,20,0,0,49,2,69,5.55,0,False,False,True,False,True,False,False,False,True,0
165.8,17,0,0,91,1,55,1.95,0,False,True,False,False,True,False,False,False,True,0
55.32,6,0,0,58,2,40,5.1,0,False,False,False,True,False,False,False,True,False,0
125.87,11,0,0,98,2,37,3.1,0,True,False,False,True,False,False,False,True,False,0
474.53,8,0,0,98,1,52,1.6,1,True,False,False,False,False,True,False,False,True,0
490.45,10,0,0,58,1,43,3.6,4,True,False,False,False,False,True,False,True,False,0
864.87,20,0,0,87,2,50,3.65,3,False,False,True,False,False,True,False,True,False,0
125.93,0,0,0,50,3,47,7.0,1,False,False,False,True,False,False,False,True,False,0
237.22,22,0,0,81,0,63,0.95,0,False,False,True,False,True,False,False,False,True,0
85.96,2,0,0,30,1,62,5.0,2,False,False,False,True,False,False,False,False,True,0
84.74,15,0,0,69,1,59,3.05,0,False,True,False,True,False,False,False,False,True,0
73.22,5,0,0,94,1,58,1.8,2,False,False,False,True,False,False,False,False,True,0
413.77,15,0,0,68,3,32,6.1,3,False,True,False,False,False,True,True,False,False,0
70.8,8,1,0,54,3,39,8.8,1,True,False,False,True,False,False,False,True,False,0
177.41,17,0,0,28,3,27,8.1,2,False,True,False,False,True,False,True,False,False,0
50.53,3,0,0,74,3,64,5.8,2,False,False,False,True,False,False,False,False,True,0
95.16,11,0,0,91,4,30,6.45,3,True,False,False,True,False,False,True,False,False,0
54.16,7,0,0,47,2,21,5.65,3,True,False,False,True,False,False,False,False,False,0
264.54,20,0,0,40,1,49,4.5,4,False,False,True,False,True,False,False,True,False,0
40.37,10,0,0,91,2,24,3.45,1,True,False,False,False,False,False,False,False,False,0
32.78,20,0,1,99,2,53,6.05,3,False,False,True,False,False,False,False,False,True,0
340.55,4,0,0,44,0,27,2.8,4,False,False,False,False,False,True,True,False,False,0
275.82,13,0,0,89,0,66,0.55,1,False,True,False,False,True,False,False,False,True,0
84.15,12,0,0,89,0,24,0.55,4,True,False,False,True,False,False,False,False,False,0
351.57,0,0,0,68,2,27,4.6,1,False,False,False,False,False,True,True,False,False,0
13.17,7,0,0,79,3,38,5.55,4,True,False,False,False,False,False,False,True,False,0
20.06,11,0,0,95,2,38,3.25,2,True,False,False,False,False,False,False,True,False,0
43.24,23,0,1,99,1,62,4.55,3,False,False,True,False,False,False,False,False,True,0
15.69,6,0,0,77,1,26,2.65,0,False,False,False,False,False,False,True,False,False,0
58.82,16,0,0,84,5,38,8.3,0,False,True,False,True,False,False,False,True,False,0
427.91,2,0,0,34,1,21,4.8,3,False,False,False,False,False,True,False,False,False,0
6.89,23,0,1,43,3,35,10.35,3,False,False,True,False,False,False,True,False,False,0
443.19,4,0,0,80,1,31,2.5,2,False,False,False,False,False,True,True,False,False,0
291.76,10,0,0,71,1,32,2.95,3,True,False,False,False,True,False,True,False,False,0
159.93,13,0,0,60,1,41,3.5,2,False,True,False,False,True,False,False,True,False,0
121.31,1,1,0,70,3,62,8.0,2,False,False,False,True,False,False,False,False,True,0
335.84,9,0,0,71,2,68,4.45,3,True,False,False,False,False,True,False,False,True,0
328.74,7,0,0,52,1,63,3.9,4,True,False,False,False,False,True,False,False,True,0
36.56,18,0,0,71,1,39,2.95,2,False,True,False,False,False,False,False,True,False,0
4.71,15,0,0,74,4,50,7.3,1,False,True,False,False,False,False,False,True,False,0
13.5,6,0,0,90,7,36,11.0,3,False,False,False,False,False,False,False,True,False,0
81.69,0,0,0,48,2,39,5.6,2,False,False,False,True,False,False,False,True,False,0
397.17,5,0,0,45,2,64,5.75,2,False,False,False,False,False,True,False,False,True,0
105.22,5,0,0,80,1,45,2.5,2,False,False,False,True,False,False,False,True,False,0
30.37,8,0,0,97,1,37,1.65,0,True,False,False,False,False,False,False,True,False,0
130.18,9,0,0,79,1,40,2.55,4,True,False,False,True,False,False,False,True,False,0
29.79,5,0,0,67,1,34,3.15,4,False,False,False,False,False,False,True,False,False,0
222.39,14,0,0,92,2,38,3.4,4,False,True,False,False,True,False,False,True,False,0
276.58,17,0,0,55,2,40,5.25,3,False,True,False,False,True,False,False,True,False,0
42.46,1,0,0,50,1,50,4.0,1,False,False,False,False,False,False,False,True,False,0
151.21,12,0,0,97,2,22,3.15,1,True,False,False,False,True,False,False,False,False,0
428.71,18,0,0,58,3,22,6.6,0,False,True,False,False,False,True,False,False,False,0
7.28,5,0,0,65,1,24,3.25,2,False,False,False,False,False,False,False,False,False,0
147.73,23,0,0,55,1,62,3.75,2,False,False,True,True,False,False,False,False,True,0
166.2,13,0,0,41,5,33,10.45,0,False,True,False,False,True,False,True,False,False,0
91.11,16,0,0,69,0,65,1.55,1,False,True,False,True,False,False,False,False,True,0
129.97,5,0,0,46,1,18,4.2,0,False,False,False,True,False,False,False,False,False,0
310.51,7,0,0,36,1,19,4.7,3,True,False,False,False,False,True,False,False,False,0
647.29,5,0,0,64,2,55,4.8,0,False,False,False,False,False,True,False,False,True,0
179.41,6,1,0,52,4,33,10.4,3,False,False,False,False,True,False,True,False,False,0
24.94,8,0,0,72,1,34,2.9,2,True,False,False,False,False,False,True,False,False,0
136.85,18,0,0,69,3,57,6.05,1,False,True,False,True,False,False,False,False,True,0
356.55,10,0,0,73,3,21,5.85,3,True,False,False,False,False,True,False,False,False,0
92.51,5,0,0,94,2,65,3.3,1,False,False,False,True,False,False,False,False,True,0
61.02,15,0,1,54,2,44,8.3,1,False,True,False,True,False,False,False,True,False,0
134.91,9,0,0,60,0,42,2.0,4,True,False,False,True,False,False,False,True,False,0
94.86,20,0,0,49,3,48,7.05,2,False,False,True,True,False,False,False,True,False,0
39.1,15,1,0,85,5,66,10.25,4,False,True,False,False,False,False,False,False,True,0
7.04,18,0,0,76,2,67,4.2,0,False,True,False,False,False,False,False,False,True,0
125.56,22,0,0,95,2,38,3.25,1,False,False,True,True,False,False,False,True,False,0
7.31,10,0,0,28,1,34,5.1,0,True,False,False,False,False,False,True,False,False,0
89.9,21,0,0,89,1,48,2.05,1,False,False,True,True,False,False,False,True,False,0
14.06,17,0,0,82,3,34,5.4,0,False,True,False,False,False,False,True,False,False,0
126.87,0,0,0,98,5,69,7.6,1,False,False,False,True,False,False,False,False,True,0
22.27,19,0,1,97,3,57,7.65,1,False,False,True,False,False,False,False,False,True,0
78.88,5,0,0,75,1,40,2.75,1,False,False,False,True,False,False,False,True,False,0
133.35,4,0,0,93,4,37,6.35,3,False,False,False,True,False,False,False,True,False,0
14.27,7,0,1,78,2,25,7.1,1,True,False,False,False,False,False,False,False,False,0
154.92,14,0,0,77,2,18,4.15,4,False,True,False,False,True,False,False,False,False,0
69.87,13,0,1,41,3,40,10.45,2,False,True,False,True,False,False,False,True,False,0
179.64,5,0,0,54,5,21,9.8,2,False,False,False,False,True,False,False,False,False,0
95.84,12,0,0,77,0,62,1.15,3,True,False,False,True,False,False,False,False,True,0
213.83,7,0,0,58,3,35,6.6,0,True,False,False,False,True,False,True,False,False,0
169.67,4,0,0,97,0,18,0.15,2,False,False,False,False,True,False,False,False,False,0
140.08,17,0,0,57,1,25,3.65,4,False,True,False,True,False,False,False,False,False,0
101.57,13,0,0,80,4,19,7.0,2,False,True,False,True,False,False,False,False,False,0
247.72,21,0,0,48,5,25,10.1,2,False,False,True,False,True,False,False,False,False,0
169.49,13,1,0,46,3,56,9.2,3,False,True,False,False,True,False,False,False,True,0
19.24,1,0,0,72,2,50,4.4,4,False,False,False,False,False,False,False,True,False,0
25.99,13,1,0,42,3,65,9.4,3,False,True,False,False,False,False,False,False,True,0
228.79,2,0,0,26,3,26,8.2,4,False,False,False,False,True,False,True,False,False,0
318.58,0,0,0,75,1,32,2.75,4,False,False,False,False,False,True,True,False,False,0
260.91,17,0,0,57,2,35,5.15,1,False,True,False,False,True,False,True,False,False,0
11.56,17,1,0,47,1,65,6.15,1,False,True,False,False,False,False,False,False,True,0
109.36,3,1,0,58,2,66,7.1,3,False,False,False,True,False,False,False,False,True,0
208.56,19,0,0,33,0,47,3.35,2,False,False,True,False,True,False,False,True,False,0
464.8,23,0,0,71,2,31,4.45,0,False,False,True,False,False,True,True,False,False,0
162.36,7,1,0,95,3,29,6.75,1,True,False,False,False,True,False,True,False,False,0
314.84,1,0,0,83,2,42,3.85,3,False,False,False,False,False,True,False,True,False,0
126.85,14,0,0,70,0,55,1.5,4,False,True,False,True,False,False,False,False,True,0
93.05,16,0,0,84,3,39,5.3,4,False,True,False,True,False,False,False,True,False,0
32.11,17,0,0,79,3,68,5.55,1,False,True,False,False,False,False,False,False,True,0
552.81,12,0,0,51,4,30,8.45,1,True,False,False,False,False,True,True,False,False,0
250.21,12,0,0,62,4,33,7.9,2,True,False,False,False,True,False,True,False,False,0
95.2,14,0,0,87,3,34,5.15,1,False,True,False,True,False,False,True,False,False,0
79.98,14,1,0,86,0,59,2.7,1,False,True,False,True,False,False,False,False,True,0
39.22,18,0,0,40,3,25,7.5,3,False,True,False,False,False,False,False,False,False,0
70.38,9,0,0,44,1,47,4.3,0,True,False,False,True,False,False,False,True,False,0
170.68,13,0,0,66,1,35,3.2,2,False,True,False,False,True,False,True,False,False,0
2.31,0,0,0,45,2,39,5.75,2,False,False,False,False,False,False,False,True,False,0
163.78,23,0,0,94,3,26,4.8,3,False,False,True,False,True,False,True,False,False,0
96.84,17,0,0,93,0,51,0.35,3,False,True,False,True,False,False,False,False,True,0
650.45,15,0,0,59,3,23,6.55,3,False,True,False,False,False,True,False,False,False,0
128.93,1,0,0,66,3,57,6.2,3,False,False,False,True,False,False,False,False,True,0
388.64,0,1,0,94,2,42,5.3,1,False,False,False,False,False,True,False,True,False,0
12.23,13,0,0,40,3,69,7.5,4,False,True,False,False,False,False,False,False,True,0
110.56,11,0,0,79,5,23,8.55,2,True,False,False,True,False,False,False,False,False,0
10.69,6,1,0,65,2,27,6.75,4,False,False,False,False,False,False,True,False,False,0
679.06,4,0,0,56,4,52,8.2,1,False,False,False,False,False,True,False,False,True,0
139.0,8,0,0,83,0,40,0.85,4,True,False,False,True,False,False,False,True,False,0
15.01,3,0,0,55,0,47,2.25,4,False,False,False,False,False,False,False,True,False,0
388.66,15,0,0,30,3,57,8.0,4,False,True,False,False,False,True,False,False,True,0
146.5,16,0,0,63,0,69,1.85,0,False,True,False,True,False,False,False,False,True,0
71.26,16,0,0,35,1,46,4.75,0,False,True,False,True,False,False,False,True,False,0
59.36,7,0,0,97,1,50,1.65,2,True,False,False,True,False,False,False,True,False,0
191.99,14,0,0,99,0,61,0.05,2,False,True,False,False,True,False,False,False,True,0
140.21,8,0,0,57,3,66,6.65,0,True,False,False,True,False,False,False,False,True,0
321.26,4,0,0,97,3,54,4.65,2,False,False,False,False,False,True,False,False,True,0
21.12,13,0,0,91,0,51,0.45,4,False,True,False,False,False,False,False,False,True,0
240.05,1,0,0,29,4,18,9.55,0,False,False,False,False,True,False,False,False,False,0
32.03,8,0,1,37,0,41,6.15,2,True,False,False,False,False,False,False,True,False,0
325.4,18,0,0,53,0,29,2.35,3,False,True,False,False,False,True,True,False,False,0
71.28,19,0,0,91,4,31,6.45,4,False,False,True,True,False,False,True,False,False,0
152.48,19,0,0,65,3,50,6.25,2,False,False,True,False,True,False,False,True,False,0
70.9,1,0,0,89,0,40,0.55,1,False,False,False,True,False,False,False,True,False,0
69.44,15,0,1,46,2,50,8.7,0,False,True,False,True,False,False,False,True,False,0
209.04,14,0,0,44,2,55,5.8,1,False,True,False,False,True,False,False,False,True,0
322.08,13,0,0,25,3,65,8.25,1,False,True,False,False,False,True,False,False,True,0
490.44,21,0,0,84,2,49,3.8,1,False,False,True,False,False,True,False,True,False,0
121.42,13,0,0,26,3,19,8.2,2,False,True,False,True,False,False,False,False,False,0
375.58,23,0,1,71,3,50,8.95,2,False,False,True,False,False,True,False,True,False,0
424.31,6,0,0,66,3,18,6.2,3,False,False,False,False,False,True,False,False,False,0
8.89,5,0,0,94,2,57,3.3,1,False,False,False,False,False,False,False,False,True,0
59.64,8,0,0,64,0,63,1.8,4,True,False,False,True,False,False,False,False,True,0
391.03,22,0,0,52,1,63,3.9,3,False,False,True,False,False,True,False,False,True,0
225.29,19,0,0,83,3,49,5.35,0,False,False,True,False,True,False,False,True,False,0
421.78,0,0,1,95,2,31,6.25,2,False,False,False,False,False,True,True,False,False,0
158.55,1,0,0,55,1,22,3.75,1,False,False,False,False,True,False,False,False,False,0
25.6,4,0,0,76,0,32,1.2,4,False,False,False,False,False,False,True,False,False,0
28.85,10,1,0,65,3,44,8.25,1,True,False,False,False,False,False,False,True,False,0
104.18,17,0,0,76,1,39,2.7,0,False,True,False,True,False,False,False,True,False,0
703.9,0,0,0,62,3,57,6.4,2,False,False,False,False,False,True,False,False,True,0
112.15,11,0,0,70,2,62,4.5,0,True,False,False,True,False,False,False,False,True,0
88.54,19,1,0,29,2,27,8.55,4,False,False,True,True,False,False,True,False,False,0
138.46,7,0,0,27,1,51,5.15,3,True,False,False,True,False,False,False,False,True,0
30.28,0,0,0,93,1,56,1.85,1,False,False,False,False,False,False,False,False,True,0
304.46,3,0,0,45,1,60,4.25,2,False,False,False,False,False,True,False,False,True,0
109.18,6,0,0,87,2,52,3.65,3,False,False,False,True,False,False,False,False,True,0
173.34,10,1,0,69,2,64,6.55,2,True,False,False,False,True,False,False,False,True,0
691.2,11,0,0,65,1,25,3.25,2,True,False,False,False,False,True,False,False,False,0
256.03,9,0,0,90,2,26,3.5,3,True,False,False,False,True,False,True,False,False,0
176.88,2,0,0,80,2,62,4.0,1,False,False,False,False,True,False,False,False,True,0
127.88,22,0,0,74,2,24,4.3,0,False,False,True,True,False,False,False,False,False,0
128.22,2,0,0,85,2,19,3.75,2,False,False,False,True,False,False,False,False,False,0
6.47,0,1,0,86,3,55,7.2,2,False,False,False,False,False,False,False,False,True,0
134.79,7,0,0,89,3,61,5.05,0,True,False,False,True,False,False,False,False,True,0
510.86,19,0,0,33,2,45,6.35,2,False,False,True,False,False,True,False,True,False,0
55.43,15,0,1,40,3,30,10.5,4,False,True,False,True,False,False,True,False,False,0
143.28,4,0,0,52,1,32,3.9,1,False,False,False,True,False,False,True,False,False,0
129.46,17,0,0,27,3,66,8.15,4,False,True,False,True,False,False,False,False,True,0
475.76,11,0,0,63,4,19,7.85,3,True,False,False,False,False,True,False,False,False,0
83.21,16,0,0,34,1,64,4.8,0,False,True,False,True,False,False,False,False,True,0
134.41,17,0,0,85,2,19,3.75,1,False,True,False,True,False,False,False,False,False,0
75.22,12,0,0,34,4,57,9.3,3,True,False,False,True,False,False,False,False,True,0
107.4,4,0,0,67,2,40,4.65,2,False,False,False,True,False,False,False,True,False,0
37.27,8,0,0,76,3,51,5.7,4,True,False,False,False,False,False,False,False,True,0
93.46,3,0,0,53,2,42,5.35,0,False,False,False,True,False,False,False,True,False,0
1.09,4,0,0,43,3,60,7.35,3,False,False,False,False,False,False,False,False,True,0
1.28,14,0,1,25,5,63,14.25,4,False,True,False,False,False,False,False,False,True,1
312.32,19,0,0,27,4,63,9.65,4,False,False,True,False,False,True,False,False,True,0
261.83,10,0,0,80,0,51,1.0,0,True,False,False,False,True,False,False,False,True,0
236.67,10,0,1,38,0,66,6.1,0,True,False,False,False,True,False,False,False,True,0
240.28,17,0,0,74,1,50,2.8,3,False,True,False,False,True,False,False,True,False,0
406.84,21,0,0,76,3,34,5.7,1,False,False,True,False,False,True,True,False,False,0
250.75,5,0,0,43,2,51,5.85,1,False,False,False,False,True,False,False,False,True,0
40.0,17,0,0,27,3,60,8.15,1,False,True,False,False,False,False,False,False,True,0
126.59,21,0,0,70,0,69,1.5,1,False,False,True,True,False,False,False,False,True,0
83.74,1,0,0,83,4,19,6.85,4,False,False,False,True,False,False,False,False,False,0
192.67,16,0,0,97,1,28,1.65,3,False,True,False,False,True,False,True,False,False,0
67.26,8,0,0,84,4,62,6.8,2,True,False,False,True,False,False,False,False,True,0
133.88,8,0,0,49,2,37,5.55,0,True,False,False,True,False,False,False,True,False,0
157.55,8,1,0,99,2,24,5.05,1,True,False,False,False,True,False,False,False,False,0
367.97,6,0,0,42,0,26,2.9,4,False,False,False,False,False,True,True,False,False,0
16.15,6,0,0,35,3,52,7.75,3,False,False,False,False,False,False,False,False,True,0
728.42,20,0,0,93,1,33,1.85,1,False,False,True,False,False,True,True,False,False,0
189.12,9,0,1,67,3,64,9.15,0,True,False,False,False,True,False,False,False,True,0
